player,team,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,agent,map,tourney_type,game_id,match_id,role_agent,total_round,ot,win_lose,clutches
stax,DRX,2,1,0,0,0,0,0,0,0,Skye,Pearl,Playoffs: Lower Final,119705,184521,Initiator,22,No,win,0
Rb,DRX,2,0,0,0,1,0,0,0,0,Killjoy,Pearl,Playoffs: Lower Final,119705,184521,Sentinel,22,No,win,1
Zest,DRX,3,0,0,0,0,0,0,0,0,Harbor,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,win,0
BuZz,DRX,2,0,1,0,0,0,0,0,0,Jett,Pearl,Playoffs: Lower Final,119705,184521,Duelist,22,No,win,0
MaKo,DRX,4,2,0,0,1,1,0,0,0,Viper,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,win,2
xeta,T1,5,0,0,0,0,0,0,0,0,Harbor,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,lose,0
Munchkin,T1,2,2,0,0,1,1,0,0,0,Killjoy,Pearl,Playoffs: Lower Final,119705,184521,Sentinel,22,No,lose,2
Sayaplayer,T1,2,0,0,1,0,0,1,0,0,Jett,Pearl,Playoffs: Lower Final,119705,184521,Duelist,22,No,lose,2
ban,T1,4,0,0,0,0,0,0,0,0,Viper,Pearl,Playoffs: Lower Final,119705,184521,Controller,22,No,lose,0
Carpe,T1,1,1,1,0,0,0,0,0,0,Skye,Pearl,Playoffs: Lower Final,119705,184521,Initiator,22,No,lose,0
Jinggg,PRX,3,0,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Grand Final,119706,184522,Duelist,19,No,lose,0
mindfreak,PRX,4,0,0,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Grand Final,119706,184522,Controller,19,No,lose,0
f0rsakeN,PRX,4,0,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Grand Final,119706,184522,Duelist,19,No,lose,0
d4v41,PRX,0,2,0,0,0,0,0,0,0,Killjoy,Fracture,Playoffs: Grand Final,119706,184522,Sentinel,19,No,lose,0
something,PRX,2,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Grand Final,119706,184522,Initiator,19,No,lose,0
stax,DRX,1,0,0,0,0,0,0,0,0,Breach,Fracture,Playoffs: Grand Final,119706,184522,Initiator,19,No,win,0
Rb,DRX,2,2,0,0,0,0,0,0,0,Neon,Fracture,Playoffs: Grand Final,119706,184522,Duelist,19,No,win,0
Zest,DRX,3,3,0,0,1,0,0,0,0,Fade,Fracture,Playoffs: Grand Final,119706,184522,Initiator,19,No,win,1
BuZz,DRX,3,1,0,0,1,1,0,0,0,Killjoy,Fracture,Playoffs: Grand Final,119706,184522,Sentinel,19,No,win,2
MaKo,DRX,0,0,0,1,1,0,0,0,0,Brimstone,Fracture,Playoffs: Grand Final,119706,184522,Controller,19,No,win,1
Jinggg,PRX,6,3,1,0,1,0,0,0,0,Raze,Ascent,Playoffs: Grand Final,119708,184522,Duelist,30,Yes,lose,1
mindfreak,PRX,2,0,0,0,0,0,0,0,0,Viper,Ascent,Playoffs: Grand Final,119708,184522,Controller,30,Yes,lose,0
f0rsakeN,PRX,6,1,0,0,0,0,0,0,0,Harbor,Ascent,Playoffs: Grand Final,119708,184522,Controller,30,Yes,lose,0
d4v41,PRX,1,0,0,0,0,0,0,0,0,Skye,Ascent,Playoffs: Grand Final,119708,184522,Initiator,30,Yes,lose,0
something,PRX,7,1,0,0,0,0,0,0,0,Reyna,Ascent,Playoffs: Grand Final,119708,184522,Duelist,30,Yes,lose,0
stax,DRX,2,2,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Grand Final,119708,184522,Initiator,30,Yes,win,0
Rb,DRX,3,1,1,0,2,0,0,0,0,Killjoy,Ascent,Playoffs: Grand Final,119708,184522,Sentinel,30,Yes,win,2
Zest,DRX,2,1,0,0,0,1,0,0,0,Sova,Ascent,Playoffs: Grand Final,119708,184522,Initiator,30,Yes,win,1
BuZz,DRX,7,0,2,1,0,0,0,0,0,Jett,Ascent,Playoffs: Grand Final,119708,184522,Duelist,30,Yes,win,0
MaKo,DRX,3,2,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Grand Final,119708,184522,Controller,30,Yes,win,0
Jinggg,PRX,5,2,0,0,0,0,0,0,0,Raze,Lotus,Playoffs: Grand Final,131784,184522,Duelist,16,No,win,0
mindfreak,PRX,5,0,0,0,0,1,0,0,0,Omen,Lotus,Playoffs: Grand Final,131784,184522,Controller,16,No,win,1
f0rsakeN,PRX,1,0,0,0,0,0,0,0,0,Cypher,Lotus,Playoffs: Grand Final,131784,184522,Sentinel,16,No,win,0
d4v41,PRX,2,1,0,0,0,1,0,0,0,Skye,Lotus,Playoffs: Grand Final,131784,184522,Initiator,16,No,win,1
something,PRX,4,0,0,0,0,0,0,0,0,Jett,Lotus,Playoffs: Grand Final,131784,184522,Duelist,16,No,win,0
stax,DRX,0,0,0,0,0,0,0,0,0,Omen,Lotus,Playoffs: Grand Final,131784,184522,Controller,16,No,lose,0
Rb,DRX,3,0,0,0,1,0,0,0,0,Killjoy,Lotus,Playoffs: Grand Final,131784,184522,Sentinel,16,No,lose,1
Zest,DRX,1,0,0,0,0,0,0,0,0,Fade,Lotus,Playoffs: Grand Final,131784,184522,Initiator,16,No,lose,0
BuZz,DRX,1,0,1,0,0,0,0,0,0,Raze,Lotus,Playoffs: Grand Final,131784,184522,Duelist,16,No,lose,0
MaKo,DRX,3,0,0,0,0,0,0,0,0,Viper,Lotus,Playoffs: Grand Final,131784,184522,Controller,16,No,lose,0
Jinggg,PRX,3,1,0,0,0,0,0,0,0,Phoenix,Pearl,Playoffs: Grand Final,119712,184522,Duelist,21,No,win,0
mindfreak,PRX,1,2,0,0,0,0,1,0,0,Astra,Pearl,Playoffs: Grand Final,119712,184522,Controller,21,No,win,2
f0rsakeN,PRX,3,1,0,0,0,0,0,0,0,Killjoy,Pearl,Playoffs: Grand Final,119712,184522,Sentinel,21,No,win,0
d4v41,PRX,3,1,0,0,0,0,0,0,0,Skye,Pearl,Playoffs: Grand Final,119712,184522,Initiator,21,No,win,0
something,PRX,4,0,0,0,0,0,0,0,0,Jett,Pearl,Playoffs: Grand Final,119712,184522,Duelist,21,No,win,0
stax,DRX,2,0,1,0,0,0,0,0,0,Skye,Pearl,Playoffs: Grand Final,119712,184522,Initiator,21,No,lose,0
Rb,DRX,3,0,0,0,0,0,0,0,0,Killjoy,Pearl,Playoffs: Grand Final,119712,184522,Sentinel,21,No,lose,0
Zest,DRX,0,2,0,0,0,0,0,0,0,Harbor,Pearl,Playoffs: Grand Final,119712,184522,Controller,21,No,lose,0
BuZz,DRX,2,1,0,0,0,0,0,0,0,Jett,Pearl,Playoffs: Grand Final,119712,184522,Duelist,21,No,lose,0
MaKo,DRX,4,0,0,0,0,0,0,0,0,Viper,Pearl,Playoffs: Grand Final,119712,184522,Controller,21,No,lose,0
Jinggg,PRX,4,1,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,win,0
mindfreak,PRX,1,0,0,0,0,0,0,0,0,Brimstone,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,win,0
f0rsakeN,PRX,4,1,0,0,0,0,0,0,0,Harbor,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,win,0
d4v41,PRX,2,1,0,1,0,1,0,0,0,Skye,Bind,Playoffs: Grand Final,119714,184522,Initiator,19,No,win,1
something,PRX,5,2,0,0,0,1,0,0,0,Reyna,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,win,1
stax,DRX,1,1,0,0,0,0,0,0,0,Skye,Bind,Playoffs: Grand Final,119714,184522,Initiator,19,No,lose,0
Rb,DRX,1,0,0,0,0,0,0,0,0,Raze,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,lose,0
Zest,DRX,2,1,0,0,0,0,1,0,0,Brimstone,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,lose,2
BuZz,DRX,2,0,0,0,0,0,0,0,0,Jett,Bind,Playoffs: Grand Final,119714,184522,Duelist,19,No,lose,0
MaKo,DRX,0,1,0,1,0,0,0,1,0,Viper,Bind,Playoffs: Grand Final,119714,184522,Controller,19,No,lose,1
