player,opponent,team,opponent_team,kill,death,tourney_type,match_id,map,game_id,total_round,ot,win_lose,agent,role_agent
d4v41,Anthem,PRX,DFM,2.0,3.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,win,Skye,Initiator
f0rsakeN,Anthem,PRX,DFM,3.0,1.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,win,Jett,Duelist
Reita,mindfreak,DFM,PRX,2.0,1.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Killjoy,Sentinel
takej,mindfreak,DFM,PRX,1.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Viper,Controller
xnfri,mindfreak,DFM,PRX,5.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Harbor,Controller
Anthem,mindfreak,DFM,PRX,3.0,3.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Skye,Initiator
Reita,Jinggg,DFM,PRX,3.0,5.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Killjoy,Sentinel
Suggest,Jinggg,DFM,PRX,3.0,1.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Jett,Duelist
takej,Jinggg,DFM,PRX,1.0,5.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Viper,Controller
xnfri,Jinggg,DFM,PRX,4.0,5.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Harbor,Controller
Anthem,Jinggg,DFM,PRX,4.0,3.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Skye,Initiator
Reita,Benkai,DFM,PRX,5.0,4.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Killjoy,Sentinel
Suggest,Benkai,DFM,PRX,3.0,6.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Jett,Duelist
takej,Benkai,DFM,PRX,3.0,4.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Viper,Controller
xnfri,Benkai,DFM,PRX,2.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Harbor,Controller
Anthem,Benkai,DFM,PRX,3.0,3.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Skye,Initiator
Reita,d4v41,DFM,PRX,1.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Killjoy,Sentinel
Suggest,d4v41,DFM,PRX,2.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Jett,Duelist
takej,d4v41,DFM,PRX,2.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Viper,Controller
Anthem,d4v41,DFM,PRX,3.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Skye,Initiator
Reita,f0rsakeN,DFM,PRX,2.0,3.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Killjoy,Sentinel
takej,f0rsakeN,DFM,PRX,5.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Viper,Controller
xnfri,f0rsakeN,DFM,PRX,1.0,2.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Harbor,Controller
Anthem,f0rsakeN,DFM,PRX,1.0,3.0,League Play: Week 1,184458.0,Pearl,119518.0,18.0,No,lose,Skye,Initiator
mindfreak,Reita,PRX,DFM,2.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Astra,Controller
Jinggg,Reita,PRX,DFM,2.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Raze,Duelist
Benkai,Reita,PRX,DFM,5.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,Reita,PRX,DFM,3.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Skye,Initiator
f0rsakeN,Reita,PRX,DFM,1.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Yoru,Duelist
mindfreak,Suggest,PRX,DFM,2.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Astra,Controller
Jinggg,Suggest,PRX,DFM,5.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Raze,Duelist
Benkai,Suggest,PRX,DFM,2.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,Suggest,PRX,DFM,6.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Skye,Initiator
f0rsakeN,Suggest,PRX,DFM,4.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Yoru,Duelist
mindfreak,takej,PRX,DFM,3.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Astra,Controller
Jinggg,takej,PRX,DFM,5.0,7.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Raze,Duelist
Benkai,takej,PRX,DFM,3.0,1.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,takej,PRX,DFM,4.0,1.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Skye,Initiator
f0rsakeN,takej,PRX,DFM,2.0,6.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Yoru,Duelist
mindfreak,xnfri,PRX,DFM,2.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Astra,Controller
Jinggg,xnfri,PRX,DFM,3.0,7.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Raze,Duelist
d4v41,xnfri,PRX,DFM,6.0,1.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Skye,Initiator
f0rsakeN,xnfri,PRX,DFM,3.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Yoru,Duelist
mindfreak,Anthem,PRX,DFM,5.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Astra,Controller
Jinggg,Anthem,PRX,DFM,2.0,7.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Raze,Duelist
Benkai,Anthem,PRX,DFM,2.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Killjoy,Sentinel
d4v41,Anthem,PRX,DFM,6.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Skye,Initiator
f0rsakeN,Anthem,PRX,DFM,1.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,win,Yoru,Duelist
Reita,mindfreak,DFM,PRX,3.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Cypher,Sentinel
Suggest,mindfreak,DFM,PRX,4.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Raze,Duelist
takej,mindfreak,DFM,PRX,5.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Viper,Controller
xnfri,mindfreak,DFM,PRX,4.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Omen,Controller
Anthem,mindfreak,DFM,PRX,4.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Skye,Initiator
Reita,Jinggg,DFM,PRX,4.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Cypher,Sentinel
Suggest,Jinggg,DFM,PRX,4.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Raze,Duelist
takej,Jinggg,DFM,PRX,7.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Viper,Controller
xnfri,Jinggg,DFM,PRX,7.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Omen,Controller
Anthem,Jinggg,DFM,PRX,7.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Skye,Initiator
Reita,Benkai,DFM,PRX,2.0,5.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Cypher,Sentinel
Suggest,Benkai,DFM,PRX,5.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Raze,Duelist
takej,Benkai,DFM,PRX,1.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Viper,Controller
Anthem,Benkai,DFM,PRX,2.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Skye,Initiator
Reita,d4v41,DFM,PRX,4.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Cypher,Sentinel
Suggest,d4v41,DFM,PRX,3.0,6.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Raze,Duelist
takej,d4v41,DFM,PRX,1.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Viper,Controller
xnfri,d4v41,DFM,PRX,1.0,6.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Omen,Controller
Anthem,d4v41,DFM,PRX,5.0,6.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Skye,Initiator
Reita,f0rsakeN,DFM,PRX,4.0,1.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Cypher,Sentinel
Suggest,f0rsakeN,DFM,PRX,3.0,4.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Raze,Duelist
takej,f0rsakeN,DFM,PRX,6.0,2.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Viper,Controller
xnfri,f0rsakeN,DFM,PRX,4.0,3.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Omen,Controller
Anthem,f0rsakeN,DFM,PRX,4.0,1.0,League Play: Week 1,184458.0,Lotus,119519.0,24.0,Yes,lose,Skye,Initiator
JessieVash,Patt,TS,TLN,3.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Sova,Initiator
DubsteP,Patt,TS,TLN,2.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Jett,Duelist
BORKUM,Patt,TS,TLN,1.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Omen,Controller
invy,Patt,TS,TLN,3.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Kayo,Initiator
Jremy,Patt,TS,TLN,4.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Killjoy,Sentinel
JessieVash,foxz,TS,TLN,4.0,5.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Sova,Initiator
invy,foxz,TS,TLN,2.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Kayo,Initiator
Jremy,foxz,TS,TLN,5.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Killjoy,Sentinel
JessieVash,Crws,TS,TLN,2.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Sova,Initiator
DubsteP,Crws,TS,TLN,3.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Jett,Duelist
BORKUM,Crws,TS,TLN,2.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Omen,Controller
invy,Crws,TS,TLN,4.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Kayo,Initiator
Jremy,Crws,TS,TLN,4.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Killjoy,Sentinel
DubsteP,garnetS,TS,TLN,4.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Jett,Duelist
BORKUM,garnetS,TS,TLN,5.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Omen,Controller
invy,garnetS,TS,TLN,2.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Kayo,Initiator
Jremy,garnetS,TS,TLN,3.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Killjoy,Sentinel
DubsteP,JitBoyS,TS,TLN,2.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Jett,Duelist
BORKUM,JitBoyS,TS,TLN,3.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Omen,Controller
invy,JitBoyS,TS,TLN,5.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Kayo,Initiator
Jremy,JitBoyS,TS,TLN,4.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,win,Killjoy,Sentinel
Patt,JessieVash,TLN,TS,2.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Sage,Sentinel
foxz,JessieVash,TLN,TS,5.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Fade,Initiator
Crws,JessieVash,TLN,TS,1.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Astra,Controller
Patt,DubsteP,TLN,TS,2.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Sage,Sentinel
Crws,DubsteP,TLN,TS,1.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Astra,Controller
garnetS,DubsteP,TLN,TS,2.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Jett,Duelist
JitBoyS,DubsteP,TLN,TS,1.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Kayo,Initiator
Patt,BORKUM,TLN,TS,3.0,1.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Sage,Sentinel
Crws,BORKUM,TLN,TS,4.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Astra,Controller
garnetS,BORKUM,TLN,TS,1.0,5.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Jett,Duelist
JitBoyS,BORKUM,TLN,TS,1.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Kayo,Initiator
Patt,invy,TLN,TS,2.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Sage,Sentinel
foxz,invy,TLN,TS,2.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Fade,Initiator
Crws,invy,TLN,TS,2.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Astra,Controller
garnetS,invy,TLN,TS,3.0,2.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Jett,Duelist
JitBoyS,invy,TLN,TS,2.0,5.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Kayo,Initiator
Patt,Jremy,TLN,TS,3.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Sage,Sentinel
foxz,Jremy,TLN,TS,4.0,5.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Fade,Initiator
Crws,Jremy,TLN,TS,2.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Astra,Controller
garnetS,Jremy,TLN,TS,4.0,3.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Jett,Duelist
JitBoyS,Jremy,TLN,TS,1.0,4.0,League Play: Week 1,184459.0,Ascent,119521.0,18.0,No,lose,Kayo,Initiator
JessieVash,Patt,TS,TLN,3.0,3.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Sova,Initiator
BORKUM,Patt,TS,TLN,1.0,6.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Viper,Controller
invy,Patt,TS,TLN,9.0,3.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Kayo,Initiator
JessieVash,foxz,TS,TLN,2.0,5.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Sova,Initiator
BORKUM,foxz,TS,TLN,1.0,6.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Viper,Controller
invy,foxz,TS,TLN,9.0,2.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Kayo,Initiator
JessieVash,Crws,TS,TLN,2.0,5.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Sova,Initiator
DubsteP,Crws,TS,TLN,5.0,2.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Killjoy,Sentinel
BORKUM,Crws,TS,TLN,1.0,2.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Viper,Controller
invy,Crws,TS,TLN,1.0,4.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Kayo,Initiator
JessieVash,garnetS,TS,TLN,2.0,3.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Sova,Initiator
DubsteP,garnetS,TS,TLN,4.0,3.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Killjoy,Sentinel
BORKUM,garnetS,TS,TLN,1.0,7.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Viper,Controller
invy,garnetS,TS,TLN,5.0,3.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,lose,Kayo,Initiator
Patt,JessieVash,TLN,TS,3.0,3.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Harbor,Controller
foxz,JessieVash,TLN,TS,5.0,2.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Sova,Initiator
Crws,JessieVash,TLN,TS,5.0,2.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Viper,Controller
garnetS,JessieVash,TLN,TS,3.0,2.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Jett,Duelist
Crws,DubsteP,TLN,TS,2.0,5.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Viper,Controller
garnetS,DubsteP,TLN,TS,3.0,4.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Jett,Duelist
Patt,BORKUM,TLN,TS,6.0,1.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Harbor,Controller
foxz,BORKUM,TLN,TS,6.0,1.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Sova,Initiator
Crws,BORKUM,TLN,TS,2.0,1.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Viper,Controller
garnetS,BORKUM,TLN,TS,7.0,1.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Jett,Duelist
Patt,invy,TLN,TS,3.0,9.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Harbor,Controller
foxz,invy,TLN,TS,2.0,9.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Sova,Initiator
Crws,invy,TLN,TS,4.0,1.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Viper,Controller
garnetS,invy,TLN,TS,3.0,5.0,League Play: Week 1,184459.0,Icebox,119522.0,21.0,No,win,Jett,Duelist
DubsteP,foxz,TS,TLN,2.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Cypher,Sentinel
BORKUM,foxz,TS,TLN,6.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Brimstone,Controller
invy,foxz,TS,TLN,3.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Breach,Initiator
Jremy,foxz,TS,TLN,3.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Raze,Duelist
DubsteP,Crws,TS,TLN,4.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Cypher,Sentinel
BORKUM,Crws,TS,TLN,3.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Brimstone,Controller
Jremy,Crws,TS,TLN,5.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Raze,Duelist
DubsteP,garnetS,TS,TLN,3.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Cypher,Sentinel
BORKUM,garnetS,TS,TLN,4.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Brimstone,Controller
DubsteP,JitBoyS,TS,TLN,2.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Cypher,Sentinel
BORKUM,JitBoyS,TS,TLN,3.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Brimstone,Controller
invy,JitBoyS,TS,TLN,2.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Breach,Initiator
Jremy,JitBoyS,TS,TLN,1.0,5.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,win,Raze,Duelist
foxz,DubsteP,TLN,TS,3.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Kayo,Initiator
Crws,DubsteP,TLN,TS,2.0,4.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Brimstone,Controller
garnetS,DubsteP,TLN,TS,2.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Neon,Duelist
JitBoyS,DubsteP,TLN,TS,1.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Breach,Initiator
foxz,BORKUM,TLN,TS,1.0,6.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Kayo,Initiator
Crws,BORKUM,TLN,TS,1.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Brimstone,Controller
garnetS,BORKUM,TLN,TS,2.0,4.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Neon,Duelist
JitBoyS,BORKUM,TLN,TS,1.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Breach,Initiator
foxz,invy,TLN,TS,1.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Kayo,Initiator
JitBoyS,invy,TLN,TS,3.0,2.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Breach,Initiator
foxz,Jremy,TLN,TS,1.0,3.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Kayo,Initiator
Crws,Jremy,TLN,TS,2.0,5.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Brimstone,Controller
JitBoyS,Jremy,TLN,TS,5.0,1.0,League Play: Week 1,184459.0,Fracture,119523.0,16.0,No,lose,Breach,Initiator
Lmemore,GodDead,RRQ,GEN,3.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Cypher,Sentinel
2ge,GodDead,RRQ,GEN,4.0,3.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Brimstone,Controller
xffero,GodDead,RRQ,GEN,3.0,3.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Fade,Initiator
EJAY,GodDead,RRQ,GEN,3.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Raze,Duelist
fl1pzjder,k1Ng,RRQ,GEN,3.0,5.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Breach,Initiator
Lmemore,k1Ng,RRQ,GEN,3.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Cypher,Sentinel
2ge,k1Ng,RRQ,GEN,2.0,8.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Brimstone,Controller
xffero,k1Ng,RRQ,GEN,4.0,3.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Fade,Initiator
EJAY,k1Ng,RRQ,GEN,2.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Raze,Duelist
fl1pzjder,Meteor,RRQ,GEN,5.0,1.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Breach,Initiator
Lmemore,Meteor,RRQ,GEN,2.0,7.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Cypher,Sentinel
xffero,Meteor,RRQ,GEN,5.0,1.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Fade,Initiator
EJAY,Meteor,RRQ,GEN,5.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Raze,Duelist
fl1pzjder,eKo,RRQ,GEN,1.0,1.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Breach,Initiator
Lmemore,eKo,RRQ,GEN,2.0,5.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Cypher,Sentinel
2ge,eKo,RRQ,GEN,6.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Brimstone,Controller
xffero,eKo,RRQ,GEN,4.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Fade,Initiator
EJAY,eKo,RRQ,GEN,3.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Raze,Duelist
fl1pzjder,TS,RRQ,GEN,4.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Breach,Initiator
Lmemore,TS,RRQ,GEN,2.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Cypher,Sentinel
2ge,TS,RRQ,GEN,2.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Brimstone,Controller
xffero,TS,RRQ,GEN,5.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Fade,Initiator
EJAY,TS,RRQ,GEN,3.0,5.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,lose,Raze,Duelist
k1Ng,fl1pzjder,GEN,RRQ,5.0,3.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Viper,Controller
Meteor,fl1pzjder,GEN,RRQ,1.0,5.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Raze,Duelist
eKo,fl1pzjder,GEN,RRQ,1.0,1.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Breach,Initiator
TS,fl1pzjder,GEN,RRQ,2.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Astra,Controller
GodDead,Lmemore,GEN,RRQ,4.0,3.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Kayo,Initiator
k1Ng,Lmemore,GEN,RRQ,2.0,3.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Viper,Controller
Meteor,Lmemore,GEN,RRQ,7.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Raze,Duelist
eKo,Lmemore,GEN,RRQ,5.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Breach,Initiator
TS,Lmemore,GEN,RRQ,4.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Astra,Controller
GodDead,2ge,GEN,RRQ,3.0,4.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Kayo,Initiator
k1Ng,2ge,GEN,RRQ,8.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Viper,Controller
eKo,2ge,GEN,RRQ,4.0,6.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Breach,Initiator
TS,2ge,GEN,RRQ,4.0,2.0,League Play: Week 1,184460.0,Fracture,119524.0,22.0,No,win,Astra,Controller
